ID,Obverse Copyright,Obverse License,Obverse Picture,Reverse Copyright,Reverse License,Reverse Picture,Issuer
809,Máté Bikfalvi,CC0,https://en.numista.com/catalogue/photos/hongrie/62dbe45bc91086.79680719-original.jpg,Máté Bikfalvi,CC0,https://en.numista.com/catalogue/photos/hongrie/62dbe45cc808b6.00763386-original.jpg,Hungary
808,Máté Bikfalvi,CC0,https://en.numista.com/catalogue/photos/hongrie/62dbe47370c0d4.75871323-original.jpg,Máté Bikfalvi,CC0,https://en.numista.com/catalogue/photos/hongrie/62dbe4748bd957.20313416-original.jpg,Hungary
807,Máté Bikfalvi,CC0,https://en.numista.com/catalogue/photos/hongrie/62dbea00209192.50505770-original.jpg,Máté Bikfalvi,CC0,https://en.numista.com/catalogue/photos/hongrie/62dbea00eb1708.95614119-original.jpg,Hungary
1549,Numista,CC BY,https://en.numista.com/catalogue/photos/islande/23-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/islande/24-original.jpg,Iceland
39307,Ponpandi Perumal,CC BY,https://en.numista.com/catalogue/photos/inde/62a9ddeb17d7d1.12864044-original.jpg,Ponpandi Perumal,CC BY,https://en.numista.com/catalogue/photos/inde/62a9ddebb42ff2.66800022-original.jpg,India
5928,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/indonesie/626e4c60b19488.46893742-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/indonesie/626e4c616c2b34.67786066-original.jpg,Indonesia
1678,Numista,CC BY,https://en.numista.com/catalogue/photos/indonesie/5-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/indonesie/6-original.jpg,Indonesia
1694,Numista,CC BY,https://en.numista.com/catalogue/photos/iran/20-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/iran/19-original.jpg,Iran
1689,Numista,CC BY,https://en.numista.com/catalogue/photos/iran/10-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/iran/9-original.jpg,Iran
63494,سامعی,CC BY-NC,https://en.numista.com/catalogue/photos/iran/1725-original.jpg,سامعی,CC BY-NC,https://en.numista.com/catalogue/photos/iran/1724-original.jpg,Iran
52130,سامعی,CC BY-NC,https://en.numista.com/catalogue/photos/iran/1602-original.jpg,سامعی,CC BY-NC,https://en.numista.com/catalogue/photos/iran/1601-original.jpg,Iran
61514,سامعی,CC BY-NC,https://en.numista.com/catalogue/photos/iran/1682-original.jpg,سامعی,CC BY-NC,https://en.numista.com/catalogue/photos/iran/1681-original.jpg,Iran
13599,brismike,CC BY-NC,https://en.numista.com/catalogue/photos/irlande/63a0518fc15ea3.67087313-original.jpg,brismike,CC BY-NC,https://en.numista.com/catalogue/photos/irlande/63a0519120ac50.40262820-original.jpg,Ireland
1716,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/israel/600a0fac1e9356.78384257-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/israel/600a0facbf55f2.07287390-original.jpg,Israel
7080,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/israel/60ba86f280aa11.33940476-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/israel/60ba86f2e2a6e3.55381338-original.jpg,Israel
1715,Numista,CC BY,https://en.numista.com/catalogue/photos/israel/24-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/israel/25-original.jpg,Israel
7081,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/israel/60ba895c443848.71698916-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/israel/60ba895ca59530.43905147-original.jpg,Israel
7079,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/israel/60ba9cce55fcc0.18293302-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/israel/60ba9cceae8059.64553314-original.jpg,Israel
7078,Numista,CC BY,https://en.numista.com/catalogue/photos/israel/174-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/israel/175-original.jpg,Israel
16519,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/israel/62cac2d96cf145.86261957-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/israel/62cac2d9b27064.96242443-original.jpg,Israel
129,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61fccce824b820.92416870-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61fccce8c39305.18290716-original.jpg,Italy
130,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61fcbc10464c46.63380955-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61fcbc112e09c2.46458903-original.jpg,Italy
131,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61ff724b0bc689.51779243-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/italie/61ff724c3a0db7.02698926-original.jpg,Italy
2676,Rafael Pinheiro Aquino,CC BY-SA,https://en.numista.com/catalogue/photos/japon/5f83c3f71295f5.62993184-original.jpg,Rafael Pinheiro Aquino,CC BY-SA,https://en.numista.com/catalogue/photos/japon/5f83c3f6692c19.44022140-original.jpg,Japan
2120,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/japon/630eafeaa49390.25776867-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/japon/630eafeb0b8a40.65883750-original.jpg,Japan
2122,Numista,CC BY,https://en.numista.com/catalogue/photos/japon/29-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/japon/28-original.jpg,Japan
83887,MesBedes,CC BY-NC-SA,https://en.numista.com/catalogue/photos/japon/2170-original.jpg,MesBedes,CC BY-NC-SA,https://en.numista.com/catalogue/photos/japon/2171-original.jpg,Japan
85811,Idolenz,CC BY-NC,https://en.numista.com/catalogue/photos/japon/1977-original.jpg,Idolenz,CC BY-NC,https://en.numista.com/catalogue/photos/japon/1978-original.jpg,Japan
4498,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/63811077181034.40888723-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/63811077635e68.25841009-original.jpg,Kazakhstan
4497,Frenchlover,CC0,https://en.numista.com/catalogue/photos/kazakhstan/624ffb6a8bff14.19779452-original.jpg,Frenchlover,CC0,https://en.numista.com/catalogue/photos/kazakhstan/624ffb6bd60010.57918994-original.jpg,Kazakhstan
4496,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/62d19ae4cdf366.29535515-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/62d19ae541b215.90819113-original.jpg,Kazakhstan
4495,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/62d19b0cb8c149.05331591-original.jpg,aslankz,CC BY-NC,https://en.numista.com/catalogue/photos/kazakhstan/62d19b0d3bb7b8.06935610-original.jpg,Kazakhstan
140550,Mike T,CC0,https://en.numista.com/catalogue/photos/laos/313-original.jpg,Mike T,CC0,https://en.numista.com/catalogue/photos/laos/314-original.jpg,Laos
169216,Vira Salikoun,CC0,https://en.numista.com/catalogue/photos/laos/510-original.jpg,Vira Salikoun,CC0,https://en.numista.com/catalogue/photos/laos/511-original.jpg,Laos
140547,Vira,CC0,https://en.numista.com/catalogue/photos/laos/5f8aa0529673f9.66312459-original.jpg,Vira,CC0,https://en.numista.com/catalogue/photos/laos/5f8aa0672b8726.13454213-original.jpg,Laos
51639,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/lettonie/5eff6c86070290.36659605-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/lettonie/5eff6c86c56cc1.48704742-original.jpg,Latvia
6469,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lettonie/700-original.jpg,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lettonie/701-original.jpg,Latvia
8329,gyoschak,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liban/62f06c790645f0.37171708-original.jpg,gyoschak,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liban/62f06c793f3c11.37064231-original.jpg,Lebanon
3199,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/liban/5f8872e0e881f6.99780849-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/liban/5f8872e1439db4.82574006-original.jpg,Lebanon
335380,Jlhare,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liberia/62e776445e04b4.48835387-original.jpg,Jlhare,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liberia/62e7764498b0b7.63340089-original.jpg,Liberia
174102,adi sag,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liberia/2832-original.jpg,adi sag,CC BY-NC-SA,https://en.numista.com/catalogue/photos/liberia/2831-original.jpg,Liberia
59324,ArsenEverlast,CC0,https://en.numista.com/catalogue/photos/liberia/63d8db8e2e4549.13771947-original.jpg,ArsenEverlast,CC0,https://en.numista.com/catalogue/photos/liberia/63d8db8e9c51a0.65655940-original.jpg,Liberia
180599,al-Bakuvi,CC BY-NC,https://en.numista.com/catalogue/photos/liberia/2884-original.jpg,al-Bakuvi,CC BY-NC,https://en.numista.com/catalogue/photos/liberia/2885-original.jpg,Liberia
55640,,CC BY,https://en.numista.com/catalogue/photos/liberia/1346-original.jpg,,CC BY,https://en.numista.com/catalogue/photos/liberia/1347-original.jpg,Liberia
33203,Michael Moore,CC BY,https://en.numista.com/catalogue/photos/liberia/627e59070510f8.60341907-original.jpg,Michael Moore,CC BY,https://en.numista.com/catalogue/photos/liberia/627e59076edc44.71596842-original.jpg,Liberia
398370,mickfinn,CC BY-NC,https://en.numista.com/catalogue/photos/liberia/65bf0c4b5a8621.79895204-original.jpg,mickfinn,CC BY-NC,https://en.numista.com/catalogue/photos/liberia/65bf0c4d6e26d0.21120722-original.jpg,Liberia
238561,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70ac2ca79d58.33006459-original.jpg,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70ac2d8e5c23.32884295-original.jpg,Liberia
238564,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70addf2fe763.72090128-original.jpg,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70ade005a753.26051008-original.jpg,Liberia
238562,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70aceecd6713.14603274-original.jpg,thomasha,CC0,https://en.numista.com/catalogue/photos/liberia/5f70acefa082d1.70850635-original.jpg,Liberia
69897,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/liberia/63f613c8161d20.42017787-original.jpg,apuking,CC BY-SA,https://en.numista.com/catalogue/photos/liberia/63f613c95ad4f2.19028670-original.jpg,Liberia
3985,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/lituanie/62a542d2955ba3.95749115-original.jpg,Ben-jamin,CC0,https://en.numista.com/catalogue/photos/lituanie/62a542d36307c3.53721842-original.jpg,Lithuania
3988,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lituanie/577-original.jpg,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lituanie/578-original.jpg,Lithuania
3989,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lituanie/579-original.jpg,Dario Silva Collection,CC BY-NC,https://en.numista.com/catalogue/photos/lituanie/580-original.jpg,Lithuania
137,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fcd02c2b3328.28896904-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fcd02d00ce32.31683315-original.jpg,Luxembourg
138,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fccf62c6bfd9.37525069-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fccf639e9ea0.20174194-original.jpg,Luxembourg
139,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fe0eebf20bd5.81872756-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/61fe0eecddda17.09298112-original.jpg,Luxembourg
142,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/605d758ec95274.60052811-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/605d758f66d6c1.11417398-original.jpg,Luxembourg
143,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/6054bde0bc2820.68314091-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/6054bde15b06b3.00151328-original.jpg,Luxembourg
144,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/612b677f754c16.09008264-original.jpg,Mike Bentley,CC BY-NC,https://en.numista.com/catalogue/photos/luxembourg/612b67803f6c06.80626489-original.jpg,Luxembourg
15588,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malawi/5f4f6476e22c28.78438998-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malawi/5f4f647741ac92.78889903-original.jpg,Malawi
5037,Julio Vega,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malawi/6580f18f49c339.79822318-original.jpg,Julio Vega,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malawi/6580f190b66c04.82471174-original.jpg,Malawi
1656,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/8-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/7-original.jpg,Malaysia
1658,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/14-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/13-original.jpg,Malaysia
12722,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fb372c2aab4.97591289-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fb371e1a576.69468666-original.jpg,Malaysia
12724,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fbae58c9d74.58689145-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fbae4d22f48.48565650-original.jpg,Malaysia
12731,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fbecb8c91b3.52426127-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fbecae82de4.43809879-original.jpg,Malaysia
12730,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fe9c91aeaf8.15314430-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f4fe9c871d9a0.41506971-original.jpg,Malaysia
12729,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f50076d47b707.03789442-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f50076c98bfc0.38526676-original.jpg,Malaysia
12733,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500abcd69488.64078715-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500abc3b4786.17089811-original.jpg,Malaysia
12734,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500b047745d9.57945566-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500b03d15267.30180183-original.jpg,Malaysia
12736,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500bfc5dc7a2.88275564-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5f500bfbae4e44.36181381-original.jpg,Malaysia
1655,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/6-original.jpg,Numista,CC BY,https://en.numista.com/catalogue/photos/malaisie/5-original.jpg,Malaysia
14202,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5eff7cc0a5f0b5.37647239-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5eff7cc02280f4.18939925-original.jpg,Malaysia
14200,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5eff7db142e4f9.46626026-original.jpg,tolnomur,CC BY-NC-SA,https://en.numista.com/catalogue/photos/malaisie/5eff7db0b4b328.76542024-original.jpg,Malaysia
13855,Numismatica Quetzalcoatl,CC BY,https://en.numista.com/catalogue/photos/mexique/63c103aea16356.88371709-original.jpg,Numismatica Quetzalcoatl,CC BY,https://en.numista.com/catalogue/photos/mexique/63c103af0c7b95.78573787-original.jpg,Mexico
581,montana2011,CC BY-NC-SA,https://en.numista.com/catalogue/photos/mexique/2908-original.jpg,montana2011,CC BY-NC-SA,https://en.numista.com/catalogue/photos/mexique/2909-original.jpg,Mexico
585,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/630087006e8ab0.16467625-original.jpg,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/63008700a52792.73333283-original.jpg,Mexico
587,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/6300876642c986.98360504-original.jpg,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/6300876686b293.76761093-original.jpg,Mexico
589,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/62f7e905ca9b56.67446950-original.jpg,Numismatica Quetzalcoatl (Gabriel Herrera),CC BY,https://en.numista.com/catalogue/photos/mexique/62f7e90619b930.03249592-original.jpg,Mexico
